label,begin,end,speaker,sex,discourse,following_word_transcription,word,word_begin,word_end,time,H1_A1,H1_A2,H1_A3,H1_H2
IY0,1.8,1.85,121,F,121-127105-0017,W.AH0.L,everybody,1.54,2.11,1.8080,3.039432829470776,12.488004606379427,12.546529888951287,-1.320294820957912
IY0,1.8,1.85,121,F,121-127105-0017,W.AH0.L,everybody,1.54,2.11,1.8130,-7.063789981413127,-1.1842767638540188,3.195282849280016,-7.063789981413127
IY0,1.8,1.85,121,F,121-127105-0017,W.AH0.L,everybody,1.54,2.11,1.8180,-16.253800147044377,-11.110408606063853,-3.030311810447337,-16.253800147044377
IY0,1.8,1.85,121,F,121-127105-0017,W.AH0.L,everybody,1.54,2.11,1.8230,-5.890380610085369,1.5119788376922045,1.8448083328890625,-5.890380610085369
IY0,1.8,1.85,121,F,121-127105-0017,W.AH0.L,everybody,1.54,2.11,1.8280,1.486585065280753,7.941570529054115,7.394915129109016,-1.6425620844998718
IY0,1.8,1.85,121,F,121-127105-0017,W.AH0.L,everybody,1.54,2.11,1.8330,1.0403848164570562,13.287401585959088,20.045366467464216,-1.324030686303491
IY0,1.8,1.85,121,F,121-127105-0017,W.AH0.L,everybody,1.54,2.11,1.8380,-5.353360779786378,8.375072350278035,18.147409376193714,-5.353360779786378
IY0,1.8,1.85,121,F,121-127105-0017,W.AH0.L,everybody,1.54,2.11,1.8430,10.251385536671869,22.385000829593483,16.346925513292078,7.973987787451971
IY0,1.8,1.85,121,F,121-127105-0017,W.AH0.L,everybody,1.54,2.11,1.8480,5.400261839969247,21.12527273230521,18.0069927799711,5.400261839969247
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8130,3.242956101528975,1.2076254740768988,15.30140480122768,1.90490687280964
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8180,-3.8193098883139065,-3.0404722761545315,12.190528580681105,-0.9851129325733119
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8230,5.383287386483463,5.204625732833289,14.065583435614272,0.13339173863160525
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8280,1.3486485290068622,-5.452262649324634,7.522357383948343,2.8504989964493497
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8330,3.8353131494710944,2.3978401369804985,12.677270429436053,2.6096917245415554
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8380,-1.6965125434535508,2.446765017024344,12.19171725185284,-2.814157625821828
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8430,11.82176721143432,15.063911036563344,18.41772251971049,2.3440636114961357
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8480,3.6936755500555627,4.729780447338161,18.20853150222204,-1.5416876090788776
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8530,4.282031930517441,5.105273610171345,12.955289394004883,8.752733045673185
AH0,1.81,1.86,121,F,121-127105-0000,D.R.UW1,that,1.77,1.89,1.8580,19.364276815941814,20.19105393771989,20.847784253965838,0.34360139486018326
AH0,1.82,1.98,121,F,121-121726-0014,HH.AO1.R.S,a,1.82,1.98,1.9080,-11.094950781478225,-10.623786244572237,4.839357311253899,0.720412462795359
AH0,1.82,1.98,121,F,121-121726-0014,HH.AO1.R.S,a,1.82,1.98,1.9240,-9.743483292796142,-8.35478378869999,12.952559607388942,0.13217921433115976
AH0,1.82,1.98,121,F,121-121726-0014,HH.AO1.R.S,a,1.82,1.98,1.9400,-7.831990062870894,-7.691584509598599,10.242480071019028,1.7137608398152864
AH0,1.82,1.98,121,F,121-121726-0014,HH.AO1.R.S,a,1.82,1.98,1.9560,-0.6694674074819531,-1.9115007060081624,20.36941646688132,4.630061894280189
AH0,1.82,1.98,121,F,121-121726-0014,HH.AO1.R.S,a,1.82,1.98,1.9720,10.918206392666267,8.62287539646504,14.612611066809372,12.085803320979622
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.8250,-8.484133539690898,-4.292003502387445,1.5111974620853488,-3.7014795234584206
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.8360,-12.893391044003906,-1.1229191822940372,1.4353159297386036,-3.7614513194758565
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.8470,-8.40773019886856,-1.5700141155079095,-3.638017271416473,-1.1571359422330367
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.8580,-8.627157364506935,-4.543097902793296,-3.8102920012052053,8.576637967540265
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.8690,-4.099766525717474,2.3299334279670383,-1.7448675941965064,-2.504550254136447
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.8800,-3.5240403492751184,-6.166622731195467,-6.166622731195467,-10.51534823640878
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.8910,-6.172077578090697,2.9936639257594706,2.720438555997074,-2.5705530671098202
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.9020,-4.440659342191108,6.1324429181275555,3.0084235234429997,-4.478049467562265
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.9130,2.549463849115188,10.018023401498489,11.757604871096259,11.225898076516135
IY0,1.82,1.93,121,F,121-127105-0023,T.UW1,distinctly,1.11,1.93,1.9240,-4.102530477000496,29.502467136974893,21.985245118910278,-2.2951215156781366
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8330,10.800151975266772,16.5832190562948,13.688567039889548,1.8374187874080157
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8380,0.24010027668377631,10.385084108130837,17.2877447175264,0.24010027668377631
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8430,0.08041625939811325,12.027810915092587,17.69588387671703,0.08041625939811325
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8480,0.45255800001388735,8.853649427715762,13.275709095862759,0.45255800001388735
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8530,0.2894230516661622,11.658792672364768,13.802833744937097,0.2894230516661622
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8580,0.16402070968631222,9.165070817226162,13.326116775042067,0.16402070968631222
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8630,-0.021589994811272106,12.217090980744317,9.889480474043829,-0.021589994811272106
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8680,0.11440755615408449,10.849339403099513,13.627161832404479,0.11440755615408449
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8730,0.45870009064265815,9.289901612587105,17.16236568432637,0.45870009064265815
IH1,1.83,1.88,121,F,121-127105-0001,IH0.F.EH1.K.T.IH0.V,particularly,1.55,2.32,1.8780,0.8804121577871129,11.040749019352546,15.515462624998264,0.8804121577871129
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.8390,6.2476526730953665,22.172677472524022,19.94628837519486,11.655748865112397
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.8560,4.90803682240464,16.311527369622098,16.311527369622098,6.207308277822616
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.8730,10.015490079518372,16.35480272242557,17.58011792617429,7.080050210718795
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.8900,9.588315321718785,9.476336279036495,9.476336279036495,5.999203056684781
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.9070,11.449742617242599,10.09140448501855,10.09140448501855,5.155985939384138
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.9240,12.686656291980018,8.65879159821537,8.65879159821537,4.069792580635422
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.9410,4.27866483249408,10.742817908179436,10.232325653308006,3.395262418247839
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.9580,3.1284369272342545,10.730269668885278,10.730269668885278,3.1284369272342545
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.9750,2.016060743619299,12.951333711508262,12.951333711508262,2.016060743619299
IY1,1.83,2.0,121,F,121-127105-0019,F.ER0,need,1.78,2.07,1.9920,2.503092237431268,19.490673199427356,19.920679705720236,2.503092237431268
ER0,1.84,1.89,121,F,121-127105-0018,HH.AE1.D,departure,1.38,1.89,1.8630,8.5177199469998,16.51735990465103,12.43955180754556,4.443502229376982
ER0,1.84,1.89,121,F,121-127105-0018,HH.AE1.D,departure,1.38,1.89,1.8680,3.430908924446687,8.306965934922975,12.786122232907267,-0.987530889071305
ER0,1.84,1.89,121,F,121-127105-0018,HH.AE1.D,departure,1.38,1.89,1.8730,0.33089321755529966,0.1643653574010031,0.37915810393731775,2.2326718855488714
ER0,1.84,1.89,121,F,121-127105-0018,HH.AE1.D,departure,1.38,1.89,1.8780,17.279582312943376,12.171862409381028,11.751378615602267,1.4596773526596536
ER0,1.84,1.89,121,F,121-127105-0018,HH.AE1.D,departure,1.38,1.89,1.8830,9.944557563871776,8.677491376701902,18.607557966195017,1.0016865036932465
ER0,1.84,1.89,121,F,121-127105-0018,HH.AE1.D,departure,1.38,1.89,1.8880,-8.131300447014222,-8.131300447014222,11.847145933460617,1.3908538725108137
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8430,1.265997189330104,11.995020599179888,21.871345297784565,1.3787751128660517
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8490,8.882572284636154,19.353867826599274,21.1573661873892,1.0829225242462073
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8550,5.753560600770211,13.58573636998102,17.514440624737965,1.1593851332765226
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8610,1.031441188809815,7.255184314415992,14.582932831820166,-0.06194702494313731
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8670,1.3512211382716046,6.646210483234761,14.029629594649283,4.910057082212447
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8730,4.319839076991393,7.681933102182747,14.083539372249195,7.481114379126417
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8790,2.3674584107751926,6.96183855157528,20.83550078101992,2.3674584107751926
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8850,2.722500544779365,19.067700705715005,20.741363113345564,2.722500544779365
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8910,8.843053177883213,34.152655465252025,24.27401196782995,2.3289719134441356
AH1,1.84,1.9,121,F,121-123859-0000,W.ER1.L.D,the,1.8,1.9,1.8970,10.99499349296126,25.98153605118993,21.811002700678564,1.437250226015074
AH0,1.84,2.0,121,F,121-121726-0005,F.EH1.N.S,a,1.84,2.0,1.9280,-9.229630716598223,-9.902012289594552,1.6984496356619196,1.5535193128470475
AH0,1.84,2.0,121,F,121-121726-0005,F.EH1.N.S,a,1.84,2.0,1.9440,-4.9283379394003966,-8.261283571673214,3.036849289450796,0.4371832603851509
AH0,1.84,2.0,121,F,121-121726-0005,F.EH1.N.S,a,1.84,2.0,1.9600,-2.6298383367358866,-0.8552156902142372,7.0484777438308015,2.765076714426371
AH0,1.84,2.0,121,F,121-121726-0005,F.EH1.N.S,a,1.84,2.0,1.9760,14.458931080804295,12.826228200973361,17.054772974519608,10.059339680713634
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,1.8820,19.768063340245224,12.919562503965732,6.106437641173578,5.5993843026017736
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,1.9060,22.189920681439162,18.16646560597131,11.499391962319173,7.151505159974544
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,1.9300,13.253359738909047,15.145975545889542,9.99609729679663,9.495901391572634
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,1.9540,5.133466777992332,17.60438335503242,11.842595610865438,12.381037067709482
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,1.9780,4.655461138751157,19.749416309167025,14.685823971653349,15.132848115914825
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,2.0020,6.390396811741681,10.715046108765815,10.016397879327933,13.472365093346045
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,2.0260,21.274858243889938,12.47206519429032,12.392994425471343,11.156656832243861
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,2.0500,8.605575020912873,24.83811438876116,21.30386533310593,10.503881506389714
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,2.0740,7.943016056645977,28.94441268369141,24.643701131589864,10.200014485921741
IY1,1.87,2.11,121,F,121-123859-0004,T.UW1,d,1.73,2.11,2.0980,24.663495477493193,30.799902641263895,30.247558012035476,10.333291497560438
AH0,1.87,2.03,121,F,121-127105-0008,W.UH1.M.AH0.N.Z,a,1.87,2.03,1.9740,-14.275702245696408,-15.969286479369039,6.261306571112236,-2.89740951105734
AH0,1.87,2.03,121,F,121-127105-0008,W.UH1.M.AH0.N.Z,a,1.87,2.03,1.9900,-10.308033130018686,-5.341492941693936,4.08668815902697,0.4628636564350934
AH0,1.87,2.03,121,F,121-127105-0008,W.UH1.M.AH0.N.Z,a,1.87,2.03,2.0060,-5.189227708689774,1.7405203920881576,14.396897601697667,-4.098832850060635
AH0,1.87,2.03,121,F,121-127105-0008,W.UH1.M.AH0.N.Z,a,1.87,2.03,2.0220,-5.481717429028457,9.472889623598537,20.343378004470686,-3.9039987291794986
UW1,1.87,1.97,121,F,121-127105-0032,AH0.V,beauty,1.67,2.15,1.8750,3.170450404506717,22.8077827526468,23.206268494276785,3.0476205394203078
UW1,1.87,1.97,121,F,121-127105-0032,AH0.V,beauty,1.67,2.15,1.8850,5.048892178023941,15.328011237577115,31.700843288153326,5.438539306175393
UW1,1.87,1.97,121,F,121-127105-0032,AH0.V,beauty,1.67,2.15,1.8950,3.506608924103375,18.253501817748308,33.84429077066647,9.291938680522087
UW1,1.87,1.97,121,F,121-127105-0032,AH0.V,beauty,1.67,2.15,1.9050,3.7340124342201264,21.698811863188055,39.0854883061197,9.774663957876445
UW1,1.87,1.97,121,F,121-127105-0032,AH0.V,beauty,1.67,2.15,1.9150,2.401294536980984,21.906341399758432,37.71233292399312,13.001908840817382
UW1,1.87,1.97,121,F,121-127105-0032,AH0.V,beauty,1.67,2.15,1.9250,2.073609050054209,14.477557994836165,32.4028708123804,12.957445054697317
UW1,1.87,1.97,121,F,121-127105-0032,AH0.V,beauty,1.67,2.15,1.9350,1.263548291469398,17.288599335810403,34.02226711584082,16.643525784509148
UW1,1.87,1.97,121,F,121-127105-0032,AH0.V,beauty,1.67,2.15,1.9450,0.5323495847472586,12.342159482536005,29.973769217885234,19.710452494518435
UW1,1.87,1.97,121,F,121-127105-0032,AH0.V,beauty,1.67,2.15,1.9550,23.36296519819575,8.522408969056826,17.789650135262185,14.523728621265775
AO1,1.87,1.93,121,F,121-127105-0010,SH.IY1,before,1.66,2.0,1.8850,-8.648181051089004,-3.568412034661666,16.210494277752105,-8.979366378368017
AO1,1.87,1.93,121,F,121-127105-0010,SH.IY1,before,1.66,2.0,1.8910,-11.525922669496573,-8.201143634403351,15.525073148705289,-11.341201839330665
AO1,1.87,1.93,121,F,121-127105-0010,SH.IY1,before,1.66,2.0,1.8970,-10.38212630078274,-5.853728087796327,15.866768496891426,-9.967492221990785
AO1,1.87,1.93,121,F,121-127105-0010,SH.IY1,before,1.66,2.0,1.9030,-5.92763250011938,6.635740833804235,25.328997653630932,-6.903203193709089
AO1,1.87,1.93,121,F,121-127105-0010,SH.IY1,before,1.66,2.0,1.9090,-1.9973089902263261,6.058759897226945,24.765366703562595,-4.964516485787872
AO1,1.87,1.93,121,F,121-127105-0010,SH.IY1,before,1.66,2.0,1.9150,-2.7454415496842692,11.531971682778751,25.336411217465113,-1.3769255199883865
AO1,1.87,1.93,121,F,121-127105-0010,SH.IY1,before,1.66,2.0,1.9210,-8.313865750554033,-2.1529612814428845,22.015527181962348,-4.494818512052934
AO1,1.87,1.93,121,F,121-127105-0010,SH.IY1,before,1.66,2.0,1.9270,-13.90206095470959,-9.64016070093028,11.922111095855346,-11.495039572710745
IH0,1.87,1.9,121,F,121-127105-0015,HH.IH0.Z,into,1.87,2.03,1.8930,0.0,24.327421827604965,23.426594771456234,0.0
IH0,1.87,1.9,121,F,121-127105-0015,HH.IH0.Z,into,1.87,2.03,1.8960,0.0,20.181161675668978,28.417023998627073,0.0
IH0,1.87,1.9,121,F,121-127105-0015,HH.IH0.Z,into,1.87,2.03,1.8990,0.0,25.361369702930794,29.028990742688737,0.0
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.8730,-7.877800249829747,-11.047067442053773,8.295403215669541,-0.053782624595893225
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.8790,-11.698920878593395,-14.697966068373677,2.5313129446389446,-3.909018422427703
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.8850,-8.81022301085105,-8.330841599185934,6.637245834189397,-0.17034743636543936
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.8910,-8.187224901034337,-7.302499100513874,4.988628682159007,0.9633420031693305
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.8970,-10.78390078660594,-7.93781322018836,1.9874296452040419,-2.424661312909258
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.9030,-9.2138502769001,-5.862589282080247,1.1887569568394056,-0.9779891994660836
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.9090,-7.069113329727312,-2.138513780434213,5.329055524593404,-1.8041245244284845
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.9150,-6.71084517578349,-0.6584345137183938,4.9142112747019056,-3.8778581721038208
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.9210,-5.555911180725026,-1.5601833746367646,3.6733846498856693,-5.1162374088318145
OW1,1.87,1.93,121,F,121-127105-0002,N.OW1.T.AH0.S,no,1.8,1.93,1.9270,-3.675142038341434,-1.2734751340973816,4.4612577823869515,-4.485634909292635
IH0,1.87,1.94,121,F,121-127105-0033,,it,1.87,2.08,1.8740,-5.2021331527397905,-5.453580596438055,9.299279307583825,1.73957926479752
IH0,1.87,1.94,121,F,121-127105-0033,,it,1.87,2.08,1.8810,-5.112669640702546,-6.598262893648197,10.551716838033416,-0.4893136409906589
IH0,1.87,1.94,121,F,121-127105-0033,,it,1.87,2.08,1.8880,-1.9847253759120136,-3.1804572125024286,15.3374960585453,-0.5925319961300879
IH0,1.87,1.94,121,F,121-127105-0033,,it,1.87,2.08,1.8950,-2.2720175673976435,-0.5303502037477905,8.758131168393007,-1.3883712367550771
IH0,1.87,1.94,121,F,121-127105-0033,,it,1.87,2.08,1.9020,-1.4989279020813306,-0.02892257051333047,13.355777121425424,-1.326740930923556
IH0,1.87,1.94,121,F,121-127105-0033,,it,1.87,2.08,1.9090,-0.8158307236828612,-2.094101056317559,6.523313514148992,-3.1087933105773544
IH0,1.87,1.94,121,F,121-127105-0033,,it,1.87,2.08,1.9160,0.6699950969938975,-2.652357995413581,14.308919352383304,-2.397321753825967
IH0,1.87,1.94,121,F,121-127105-0033,,it,1.87,2.08,1.9230,-0.4662278788899563,12.378440202609042,11.226500127259651,-1.71565348801305
IH0,1.87,1.94,121,F,121-127105-0033,,it,1.87,2.08,1.9300,-1.7191965701741623,7.986581959379539,8.406759755192056,-0.8125943774731361
EY1,1.88,1.98,121,F,121-127105-0028,HH.AE1.D,they,1.83,1.98,1.8950,-13.54241677522758,-15.96801741435754,-6.736565040354339,-5.294508295220968
EY1,1.88,1.98,121,F,121-127105-0028,HH.AE1.D,they,1.83,1.98,1.9050,-11.15009803915827,-10.593527690715124,-6.103328730321177,-6.315816197728157
EY1,1.88,1.98,121,F,121-127105-0028,HH.AE1.D,they,1.83,1.98,1.9150,-13.049685126375202,-13.791002227381611,-9.190555415908506,3.200596639978915
EY1,1.88,1.98,121,F,121-127105-0028,HH.AE1.D,they,1.83,1.98,1.9250,0.24765420703044683,-4.46003700795222,-4.886423263145307,-4.7088063133981315
EY1,1.88,1.98,121,F,121-127105-0028,HH.AE1.D,they,1.83,1.98,1.9350,-13.304864682447281,-12.796324767084336,-7.95959890765533,-9.237352075403486
EY1,1.88,1.98,121,F,121-127105-0028,HH.AE1.D,they,1.83,1.98,1.9450,-6.993829829169226,0.7663046818325405,0.27204051220489234,4.507640690087829
EY1,1.88,1.98,121,F,121-127105-0028,HH.AE1.D,they,1.83,1.98,1.9550,-6.651321746516544,2.3261468046183644,3.9985303586508074,0.5448969076384813
EY1,1.88,1.98,121,F,121-127105-0028,HH.AE1.D,they,1.83,1.98,1.9650,-2.735964380313213,7.731738305504841,11.132434350518608,2.052080895532356
EY1,1.88,1.98,121,F,121-127105-0028,HH.AE1.D,they,1.83,1.98,1.9750,-0.36865360756507926,10.370283522265026,9.186584023031987,9.293159510463191
IH0,1.89,1.97,121,F,121-127105-0013,DH.AH0,because,1.85,2.23,1.9020,1.0105411641217827,7.512168330033873,8.600074636289143,1.0105411641217827
IH0,1.89,1.97,121,F,121-127105-0013,DH.AH0,because,1.85,2.23,1.9100,0.16214622657768274,8.73477451612726,12.471064869499521,0.16214622657768274
IH0,1.89,1.97,121,F,121-127105-0013,DH.AH0,because,1.85,2.23,1.9180,-0.13594172438567398,9.08131030194981,24.1728901638988,-0.13594172438567398
IH0,1.89,1.97,121,F,121-127105-0013,DH.AH0,because,1.85,2.23,1.9260,-1.0332622646111318,10.775542042062888,12.948224139874121,-1.0332622646111318
IH0,1.89,1.97,121,F,121-127105-0013,DH.AH0,because,1.85,2.23,1.9340,1.0242694684275122,15.661307588271015,13.378662753589836,1.0242694684275122
IH0,1.89,1.97,121,F,121-127105-0013,DH.AH0,because,1.85,2.23,1.9420,-2.2805287540577837,9.238905813150012,13.778741153730845,-2.2805287540577837
IH0,1.89,1.97,121,F,121-127105-0013,DH.AH0,because,1.85,2.23,1.9500,4.758372492196248,16.32034863400505,12.829772203806616,1.6356029046517335
IH0,1.89,1.97,121,F,121-127105-0013,DH.AH0,because,1.85,2.23,1.9580,11.118680399192893,13.34798307890999,11.86204819816063,0.24542232282994547
IH0,1.89,1.97,121,F,121-127105-0013,DH.AH0,because,1.85,2.23,1.9660,7.065473186717721,10.724400434411004,12.112499949618384,-0.2899721548202514
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.8920,4.243964612453276,10.096028725844565,19.10351672159575,0.0
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.8950,0.5534318360059238,14.577847998811228,23.074288893924574,0.0
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.8980,-1.3315820920444565,1.6302242057485543,9.940201658110725,0.0
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.9010,0.7365447116293709,10.036567700630734,21.74847065931646,0.0
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.9040,2.7847091983109387,12.14261123661214,19.825786753008813,0.0
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.9070,3.2503533770360455,11.121137968549004,21.315758392095923,0.0
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.9100,8.522052697648856,9.454658133169426,18.098503804515214,0.0
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.9130,-4.828252280979569,-5.366605660357642,5.814945583799677,4.881240148676104
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.9160,-0.9863479659538861,3.7198792538873136,18.350841155254034,0.0
AH0,1.89,1.92,121,F,121-127105-0005,IH0.N.K.L.OW1.Z,and,1.89,1.99,1.9190,0.5628322938710681,10.819498738622698,16.37448323777538,0.0
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9040,-9.346641012812555,-2.160209666394792,8.506799552259956,-6.132306092383523
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9110,-8.06239500610856,7.13788860515233,9.634946435469658,1.087737313987006
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9180,-11.624116094455268,2.331388921802528,8.037029476547954,-5.700746358848143
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9250,-15.768916570211829,-4.395237250512032,2.100332197498698,-12.476217124317401
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9320,-17.838544851474552,-8.687992332147225,-0.29736676774804494,-14.115053505801143
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9390,-20.85522134439634,-12.666438500734998,-4.690591587785324,-16.379676616040406
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9460,-16.457814240313763,-4.2947836554997565,2.49003130302944,-10.822529337034826
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9530,-11.739160095949913,2.5255093446850303,11.7293641759878,-4.21896595746977
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9600,-12.621321907724017,0.4637466095988323,12.005031641960048,-8.91937950640321
EH1,1.9,1.97,121,F,121-127105-0025,DH.EY1,said,1.84,2.06,1.9670,-12.366188485483185,-1.859919734805139,11.719165806095184,-10.60641663035549
AY1,1.9,2.04,121,F,121-121726-0000,W.EH0.R.B.AY1,contrivance,1.62,2.34,1.9070,-7.049497335473426,-1.8357503178127175,12.402295760489526,0.08570571868892785
AY1,1.9,2.04,121,F,121-121726-0000,W.EH0.R.B.AY1,contrivance,1.62,2.34,1.9210,-7.90297009579055,-4.4351464222113535,10.784776152416374,-0.02013250180868198
AY1,1.9,2.04,121,F,121-121726-0000,W.EH0.R.B.AY1,contrivance,1.62,2.34,1.9350,-6.079779850364638,-3.1243050658111073,10.80295588375511,0.5841700915303392
